group,actor,recipient,category,start,stop,duration
GH039931,2,12,none,0,20395,20396
GH039931,2,13,none,0,21209,21210
GH039931,2,14,none,0,21209,21210
GH039931,2,15,none,0,21209,21210
GH039931,2,3,none,0,21209,21210
GH039931,2,4,none,0,21209,21210
GH039931,2,5,none,0,20184,20185
GH039931,2,6,none,0,21209,21210
GH039931,2,7,none,0,5776,5777
GH039931,2,7,frontal_display,5777,5815,39
GH039931,2,7,none,5816,21209,15394
GH039931,2,8,none,0,3631,3632
GH039931,2,8,lateral_display,3632,3707,76
GH039931,2,8,none,3708,7072,3365
GH039931,2,8,lateral_display,7073,7117,45
GH039931,2,8,none,7118,8843,1726
GH039931,2,8,approach,8844,8930,87
GH039931,2,8,none,8931,21209,12279
GH039931,2,9,none,0,21209,21210
GH039931,3,1,none,0,21209,21210
GH039931,3,10,none,0,21209,21210
GH039931,3,11,none,0,21209,21210
GH039931,3,12,none,0,20395,20396
GH039931,3,13,none,0,21209,21210
GH039931,3,14,none,0,21209,21210
GH039931,3,15,none,0,21209,21210
GH039931,3,2,none,0,21209,21210
GH039931,3,4,none,0,21209,21210
GH039931,3,5,none,0,20184,20185
GH039931,3,6,none,0,21209,21210
GH039931,3,7,none,0,21209,21210
GH039931,3,8,none,0,21209,21210
GH039931,3,9,none,0,7529,7530
GH039931,3,9,chase,7530,7590,61
GH039931,3,9,none,7591,7776,186
GH039931,3,9,frontal_display,7777,7822,46
GH039931,3,9,none,7823,9564,1742
GH039931,3,9,frontal_display,9565,9635,71
GH039931,3,9,none,9636,21209,11574
GH039931,4,1,none,0,21209,21210
GH039931,4,10,none,0,21209,21210
GH039931,4,11,none,0,21209,21210
GH039931,4,12,none,0,20395,20396
GH039931,4,13,none,0,21209,21210
GH039931,4,14,none,0,21209,21210
GH039931,4,15,none,0,21209,21210
GH039931,4,2,none,0,21209,21210
GH039931,4,3,none,0,21209,21210
GH039931,4,5,none,0,20184,20185
GH039931,4,6,none,0,21209,21210
GH039931,4,7,none,0,668,669
GH039931,4,7,lateral_display,669,714,46
GH039931,4,7,none,715,3221,2507
GH039931,4,7,lateral_display,3222,3297,76
GH039931,4,7,none,3298,3930,633
GH039931,4,7,frontal_display,3931,4020,90
GH039931,4,7,none,4021,6879,2859
GH039931,4,7,lateral_display,6880,6949,70
GH039931,4,7,none,6950,10501,3552
GH039931,4,7,lateral_display,10502,10614,113
GH039931,4,7,none,10615,21209,10595
GH039931,4,8,none,0,21209,21210
GH039931,4,9,none,0,21209,21210
GH039931,5,1,none,0,20184,20185
GH039931,5,10,none,0,20184,20185
GH039931,5,11,none,0,20184,20185
GH039931,5,12,none,0,20184,20185
GH039931,5,13,none,0,20184,20185
GH039931,5,14,none,0,20184,20185
GH039931,5,15,none,0,20184,20185
GH039931,5,2,none,0,20184,20185
GH039931,5,3,none,0,20184,20185
GH039931,5,4,none,0,20184,20185
GH039931,5,6,none,0,20184,20185
GH039931,5,7,none,0,20184,20185
GH039931,5,8,none,0,20184,20185
GH039931,5,9,none,0,7233,7234
GH039931,5,9,quiver,7234,7248,15
GH039931,5,9,none,7249,20184,12936
GH039931,6,1,none,0,829,830
GH039931,6,1,frontal_display,830,867,38
GH039931,6,1,none,868,919,52
GH039931,6,1,frontal_display,920,974,55
GH039931,6,1,none,975,2108,1134
GH039931,6,1,frontal_display,2109,2162,54
GH039931,6,1,none,2163,2649,487
GH039931,6,1,frontal_display,2650,2700,51
GH039931,6,1,none,2701,4116,1416
GH039931,6,1,frontal_display,4117,4154,38
GH039931,6,1,none,4155,5236,1082
GH039931,6,1,frontal_display,5237,5289,53
GH039931,6,1,none,5290,6791,1502
GH039931,6,1,dart_bite,6792,6822,31
GH039931,6,1,none,6823,21209,14387
GH039931,6,10,none,0,21209,21210
GH039931,6,11,none,0,21209,21210
GH039931,6,12,none,0,20395,20396
GH039931,6,13,none,0,21209,21210
GH039931,6,14,none,0,21209,21210
GH039931,6,15,none,0,1321,1322
GH039931,6,15,frontal_display,1322,1427,106
GH039931,6,15,none,1428,9654,8227
GH039931,6,15,frontal_display,9655,9714,60
GH039931,6,15,none,9715,21209,11495
GH039931,6,2,none,0,21209,21210
GH039931,6,3,none,0,21209,21210
GH039931,6,4,none,0,21209,21210
GH039931,6,5,none,0,20184,20185
GH039931,6,7,none,0,21209,21210
GH039931,6,8,none,0,21209,21210
GH039931,6,9,none,0,21209,21210
GH039931,7,1,none,0,21209,21210
GH039931,7,10,none,0,5766,5767
GH039931,7,10,frontal_display,5767,5800,34
GH039931,7,10,none,5801,5827,27
GH039931,7,10,frontal_display,5828,5860,33
GH039931,7,10,none,5861,21209,15349
GH039931,7,11,none,0,21209,21210
GH039931,7,12,none,0,20395,20396
GH039931,7,13,none,0,21209,21210
GH039931,7,14,none,0,21209,21210
GH039931,7,15,none,0,21209,21210
GH039931,7,2,frontal_display,0,27,28
GH039931,7,2,none,28,21209,21182
GH039931,7,3,none,0,21209,21210
GH039931,7,4,none,0,3191,3192
GH039931,7,4,approach,3192,3262,71
GH039931,7,4,none,3263,10374,7112
GH039931,7,4,approach,10375,10472,98
GH039931,7,4,none,10473,21209,10737
GH039931,7,5,none,0,20184,20185
GH039931,7,6,none,0,21209,21210
GH039931,7,8,none,0,21209,21210
GH039931,7,9,none,0,21209,21210
GH039931,8,1,none,0,21209,21210
GH039931,8,10,none,0,10210,10211
GH039931,8,10,dart_bite,10211,10274,64
GH039931,8,10,frontal_display,10275,10349,75
GH039931,8,10,none,10350,10396,47
GH039931,8,10,frontal_display,10397,10493,97
GH039931,8,10,none,10494,21209,10716
GH039931,8,11,none,0,948,949
GH039931,8,11,frontal_display,949,1009,61
GH039931,8,11,none,1010,1501,492
GH039931,8,11,dart_bite,1502,1542,41
GH039931,8,11,none,1543,4683,3141
GH039931,8,11,quiver,4684,4759,76
GH039931,8,11,none,4760,7991,3232
GH039931,8,11,frontal_display,7992,8024,33
GH039931,8,11,none,8025,21209,13185
GH039931,8,12,none,0,20395,20396
GH039931,8,13,none,0,21209,21210
GH039931,8,14,none,0,21209,21210
GH039931,8,15,none,0,21209,21210
GH039931,8,2,none,0,3549,3550
GH039931,8,2,frontal_display,3550,3602,53
GH039931,8,2,none,3603,21209,17607
GH039931,8,3,none,0,21209,21210
GH039931,8,4,none,0,21209,21210
GH039931,8,5,none,0,20184,20185
GH039931,8,6,none,0,21209,21210
GH039931,8,7,none,0,21209,21210
GH039931,8,9,none,0,21209,21210
GH039931,9,1,none,0,21209,21210
GH039931,9,10,none,0,9493,9494
GH039931,9,10,dart_bite,9494,9532,39
GH039931,9,10,none,9533,21209,11677
GH039931,9,11,none,0,1300,1301
GH039931,9,11,frontal_display,1301,1337,37
GH039931,9,11,none,1338,1339,2
GH039931,9,11,frontal_display,1340,1390,51
GH039931,9,11,none,1391,21209,19819
GH039931,9,12,none,0,71,72
GH039931,9,12,approach,72,126,55
GH039931,9,12,none,127,20395,20269
GH039931,9,13,none,0,21209,21210
GH039931,9,14,none,0,21209,21210
GH039931,9,15,none,0,21209,21210
GH039931,9,2,none,0,21209,21210
GH039931,9,3,none,0,21209,21210
GH039931,9,4,none,0,21209,21210
GH039931,9,5,none,0,20184,20185
GH039931,9,6,none,0,21209,21210
GH039931,9,7,none,0,21209,21210
GH039931,9,8,none,0,21209,21210
